"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
"1858" 0.937 0.424 0.1129 0.004685 1.0424 0.001445 80.678 5.78 0.028024798 357.579999999998 0.02133987
"1859" 0.928 0.406 0.1276 0.00464 1.0406 0.00158 79.832 5.72 0.032026312 821.02 0.02111228
"1860" 0.919 0.388 0.1423 0.004595 1.0388 0.001715 78.986 5.66 0.036027826 1284.46 0.02088469
"1861" 0.91 0.37 0.157 0.00455 1.037 0.00185 78.14 5.6 0.04002934 1747.9 0.0206571
"1862" 0.901 0.352 0.1717 0.004505 1.0352 0.001985 77.294 5.54 0.044030854 1670.66 0.02042951
"1863" 0.892 0.334 0.1864 0.00446 1.0334 0.00212 76.448 5.48 0.048032368 1207.22 0.02020192
"1864" 0.883 0.316 0.2011 0.004415 1.0316 0.002255 75.602 5.42 0.052033882 743.78 0.01997433
"1865" 0.874 0.298 0.2158 0.00437 1.0298 0.00239 74.756 5.36 0.056035396 280.339999999998 0.01974674
"1866" 0.865 0.28 0.2305 0.004325 1.028 0.002525 73.91 5.3 0.06003691 203.099999999999 0.01951915
"1867" 0.856 0.262 0.2452 0.00428 1.0262 0.00266 73.064 5.24 0.064038424 666.540000000001 0.01929156
"1868" 0.847 0.244 0.2599 0.004235 1.0244 0.002795 72.218 5.18 0.068039938 1129.98 0.01906397
"1869" 0.838 0.226 0.2746 0.00419 1.0226 0.00293 71.372 5.12 0.072041452 1593.42 0.01883638
"1870" 0.829 0.208 0.2893 0.004145 1.0208 0.003065 70.526 5.06 0.076042966 1825.14 0.01860879
"1871" 0.82 0.19 0.304 0.0041 1.019 0.0032 69.68 5 0.08004448 1361.7 0.0183812
"1872" 0.811 0.172 0.3187 0.004055 1.0172 0.003335 68.834 4.94 0.0840459940000001 898.259999999995 0.01815361
"1873" 0.802 0.154 0.3334 0.00401 1.0154 0.00347 67.988 4.88 0.088047508 434.819999999998 0.01792602
"1874" 0.793 0.136 0.3481 0.003965 1.0136 0.003605 67.142 4.82 0.092049022 48.6200000000042 0.01769843
"1875" 0.784 0.118 0.3628 0.00392 1.0118 0.00374 66.296 4.76 0.096050536 512.060000000001 0.01747084
"1876" 0.775 0.1 0.3775 0.003875 1.01 0.003875 65.45 4.7 0.10005205 975.499999999999 0.01724325
"1877" 0.766 0.118 0.3922 0.00383 1.0118 0.00401 64.604 4.76 0.104053564 1438.94 0.01701566
"1878" 0.757 0.136 0.4069 0.003785 1.0136 0.004145 63.758 4.82 0.108055078 1902.38 0.01678807
"1879" 0.748 0.154 0.4216 0.00374 1.0154 0.00428 62.912 4.88 0.112056592 1516.18 0.01656048
"1880" 0.739 0.172 0.4363 0.003695 1.0172 0.004415 62.066 4.94 0.116058106 1052.74 0.01633289
"1881" 0.73 0.19 0.451 0.00365 1.019 0.00455 61.22 5 0.12005962 589.300000000001 0.0161053
"1882" 0.721 0.208 0.4657 0.003605 1.0208 0.004685 60.374 5.06 0.124061134 125.859999999995 0.01587771
"1883" 0.712 0.226 0.4804 0.00356 1.0226 0.00482 59.528 5.12 0.128062648 357.580000000002 0.01565012
"1884" 0.703 0.244 0.4951 0.003515 1.0244 0.004955 58.682 5.18 0.132064162 821.020000000004 0.01542253
"1885" 0.694 0.262 0.4902 0.00347 1.0262 0.00491 57.836 5.24 0.130730324 1284.46 0.01519494
"1886" 0.685 0.28 0.4755 0.003425 1.028 0.004775 56.99 5.3 0.12672881 1747.9 0.01496735
"1887" 0.676 0.298 0.4608 0.00338 1.0298 0.00464 56.144 5.36 0.122727296 1670.66 0.01473976
"1888" 0.667 0.316 0.4461 0.003335 1.0316 0.004505 55.298 5.42 0.118725782 1207.22 0.01451217
"1889" 0.658 0.334 0.4314 0.00329 1.0334 0.00437 54.452 5.48 0.114724268 743.779999999996 0.01428458
"1890" 0.649 0.352 0.4167 0.003245 1.0352 0.004235 53.606 5.54 0.110722754 280.339999999999 0.01405699
"1891" 0.64 0.37 0.402 0.0032 1.037 0.0041 52.76 5.6 0.10672124 203.100000000007 0.0138294
"1892" 0.631 0.388 0.3873 0.003155 1.0388 0.003965 51.914 5.66 0.102719726 666.540000000004 0.01360181
"1893" 0.622 0.406 0.3726 0.00311 1.0406 0.00383 51.068 5.72 0.098718212 1129.98 0.01337422
"1894" 0.613 0.424 0.3579 0.003065 1.0424 0.003695 50.222 5.78 0.0947166979999999 1593.42000000001 0.01314663
"1895" 0.604 0.442 0.3432 0.00302 1.0442 0.00356 49.376 5.84 0.090715184 1825.14 0.01291904
"1896" 0.595 0.46 0.3285 0.002975 1.046 0.003425 48.53 5.9 0.08671367 1361.7 0.01269145
"1897" 0.586 0.478 0.3138 0.00293 1.0478 0.00329 47.684 5.96 0.082712156 898.26 0.01246386
"1898" 0.577 0.496 0.2991 0.002885 1.0496 0.003155 46.838 6.02 0.078710642 434.820000000003 0.01223627
"1899" 0.568 0.514 0.2844 0.00284 1.0514 0.00302 45.992 6.08 0.074709128 48.6200000000031 0.01200868
"1900" 0.559 0.532 0.2697 0.002795 1.0532 0.002885 45.146 6.14 0.070707614 512.060000000001 0.01178109
"1901" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667060999999999 975.500000000007 0.0115535
"1902" 0.541 0.568 0.2403 0.002705 1.0568 0.002615 43.454 6.26 0.062704586 1438.94 0.01132591
"1903" 0.532 0.586 0.2256 0.00266 1.0586 0.00248 42.608 6.32 0.058703072 1902.38 0.01109832
"1904" 0.523 0.604 0.2109 0.002615 1.0604 0.002345 41.762 6.38 0.054701558 1516.18 0.01087073
"1905" 0.514 0.622 0.1962 0.00257 1.0622 0.00221 40.916 6.44 0.050700044 1052.74 0.01064314
"1906" 0.505 0.64 0.1815 0.002525 1.064 0.002075 40.07 6.5 0.04669853 589.299999999998 0.01041555
"1907" 0.496 0.658 0.1668 0.00248 1.0658 0.00194 39.224 6.56 0.042697016 125.86 0.01018796
"1908" 0.487 0.676 0.1521 0.002435 1.0676 0.001805 38.378 6.62 0.038695502 357.579999999997 0.00996037
"1909" 0.478 0.694 0.1374 0.00239 1.0694 0.00167 37.532 6.68 0.034693988 821.020000000003 0.00973278
"1910" 0.469 0.712 0.1227 0.002345 1.0712 0.001535 36.686 6.74 0.030692474 1284.46 0.00950519
"1911" 0.46 0.73 0.108 0.0023 1.073 0.0014 35.84 6.8 0.0266909599999999 1747.90000000001 0.0092776
"1912" 0.451 0.748 0.0932999999999998 0.002255 1.0748 0.001265 34.994 6.86 0.022689446 1670.66 0.00905001
"1913" 0.442 0.766 0.0785999999999999 0.00221 1.0766 0.00113 34.148 6.92 0.018687932 1207.22 0.00882242
"1914" 0.433 0.784 0.0638999999999997 0.002165 1.0784 0.000994999999999998 33.302 6.98 0.0146864179999999 743.779999999992 0.00859483
"1915" 0.424 0.802 0.0492000000000001 0.00212 1.0802 0.000860000000000001 32.456 7.04 0.010684904 280.340000000004 0.00836724
"1916" 0.415 0.82 0.0344999999999999 0.002075 1.082 0.000724999999999999 31.61 7.1 0.00668338999999998 203.100000000002 0.00813965
"1917" 0.406 0.838 0.0198 0.00203 1.0838 0.00059 30.764 7.16 0.002681876 666.54 0.00791206
"1918" 0.397 0.856 0.0149000000000003 0.001985 1.0856 0.000545000000000003 29.918 7.22 0.00134803800000008 1129.98000000001 0.00768447
"1919" 0.388 0.874 0.0296 0.00194 1.0874 0.00068 29.072 7.28 0.00534955200000001 1593.42 0.00745688
"1920" 0.379 0.892 0.0443 0.001895 1.0892 0.000815 28.226 7.34 0.00935106600000001 1825.14 0.00722929
"1921" 0.37 0.91 0.0590000000000002 0.00185 1.091 0.000950000000000002 27.38 7.4 0.01335258 1361.69999999999 0.0070017
"1922" 0.361 0.928 0.0737000000000001 0.001805 1.0928 0.001085 26.534 7.46 0.017354094 898.259999999996 0.00677411
"1923" 0.352 0.946 0.0884000000000003 0.00176 1.0946 0.00122 25.688 7.52 0.0213556080000001 434.81999999999 0.00654652
"1924" 0.343 0.964 0.1031 0.001715 1.0964 0.001355 24.842 7.58 0.025357122 48.619999999999 0.00631893
"1925" 0.334 0.982 0.1178 0.00167 1.0982 0.00149 23.996 7.64 0.029358636 512.060000000005 0.00609134
"1926" 0.325 1 0.1325 0.001625 1.1 0.001625 23.15 7.7 0.03336015 975.500000000002 0.00586375
"1927" 0.316 0.982 0.1472 0.00158 1.0982 0.00176 22.304 7.64 0.037361664 1438.94 0.00563616
"1928" 0.307 0.964 0.1619 0.001535 1.0964 0.001895 21.458 7.58 0.041363178 1902.38000000001 0.00540857
"1929" 0.298 0.946 0.1766 0.00149 1.0946 0.00203 20.612 7.52 0.045364692 1516.18 0.00518098
"1930" 0.289 0.928 0.1913 0.001445 1.0928 0.002165 19.766 7.46 0.049366206 1052.74 0.00495339
"1931" 0.28 0.91 0.206 0.0014 1.091 0.0023 18.92 7.4 0.05336772 589.300000000002 0.0047258
"1932" 0.271 0.892 0.2207 0.001355 1.0892 0.002435 18.074 7.34 0.0573692340000001 125.859999999987 0.00449820999999999
"1933" 0.262 0.874 0.2354 0.00131 1.0874 0.00257 17.228 7.28 0.061370748 357.580000000001 0.00427061999999999
"1934" 0.253 0.856 0.2501 0.001265 1.0856 0.002705 16.382 7.22 0.0653722620000001 821.020000000007 0.00404303
"1935" 0.244 0.838 0.2648 0.00122 1.0838 0.00284 15.536 7.16 0.069373776 1284.46 0.00381544
"1936" 0.235 0.82 0.2795 0.001175 1.082 0.002975 14.69 7.1 0.07337529 1747.9 0.00358785
"1937" 0.226 0.802 0.2942 0.00113 1.0802 0.00311 13.844 7.04 0.0773768040000001 1670.65999999999 0.00336026
"1938" 0.217 0.784 0.3089 0.001085 1.0784 0.003245 12.998 6.98 0.081378318 1207.21999999999 0.00313267
"1939" 0.208 0.766 0.3236 0.00104 1.0766 0.00338 12.152 6.92 0.085379832 743.779999999997 0.00290508
"1940" 0.199 0.748 0.3383 0.000995 1.0748 0.003515 11.306 6.86 0.089381346 280.34 0.00267749
"1941" 0.19 0.73 0.353 0.00095 1.073 0.00365 10.46 6.8 0.09338286 203.099999999997 0.0024499
"1942" 0.181 0.712 0.3677 0.000904999999999999 1.0712 0.003785 9.61399999999999 6.74 0.097384374 666.540000000004 0.00222231
"1943" 0.172 0.694 0.3824 0.00086 1.0694 0.00392 8.76799999999999 6.68 0.101385888 1129.98000000001 0.00199472
"1944" 0.163 0.676 0.3971 0.000815 1.0676 0.004055 7.922 6.62 0.105387402 1593.42 0.00176713
"1945" 0.154 0.658 0.4118 0.00077 1.0658 0.00419 7.076 6.56 0.109388916 1825.14 0.00153954
"1946" 0.145 0.64 0.4265 0.000725000000000001 1.064 0.004325 6.23000000000001 6.5 0.11339043 1361.70000000001 0.00131195
"1947" 0.136 0.622 0.4412 0.000679999999999999 1.0622 0.00446 5.38399999999998 6.44 0.117391944 898.259999999992 0.00108436
"1948" 0.127 0.604 0.4559 0.000635 1.0604 0.004595 4.538 6.38 0.121393458 434.819999999995 0.000856770000000001
"1949" 0.118 0.586 0.4706 0.00059 1.0586 0.00473 3.692 6.32 0.125394972 48.6200000000021 0.00062918
"1950" 0.109 0.568 0.4853 0.000544999999999998 1.0568 0.004865 2.84599999999996 6.26 0.129396486 512.06 0.000401589999999989
"1951" 0.1 0.55 0.5 5e-04 1.055 0.005 2 6.2 0.133398 975.499999999997 0.000174
"1952" 0.109000000000001 0.532 0.4853 0.000545000000000003 1.0532 0.004865 2.84600000000005 6.14 0.129396486 1438.94000000001 0.000401590000000014
"1953" 0.118 0.514 0.4706 0.00059 1.0514 0.00473 3.692 6.08 0.125394972 1902.38 0.00062918
"1954" 0.127 0.496 0.4559 0.000635 1.0496 0.004595 4.538 6.02 0.121393458 1516.17999999999 0.000856770000000001
"1955" 0.136 0.478 0.4412 0.000679999999999999 1.0478 0.00446 5.38399999999998 5.96 0.117391944 1052.74 0.00108436
"1956" 0.145 0.46 0.4265 0.000724999999999999 1.046 0.004325 6.22999999999998 5.9 0.11339043 589.299999999998 0.00131195
"1957" 0.154 0.442 0.4118 0.00077 1.0442 0.00419 7.076 5.84 0.109388916 125.859999999992 0.00153954
"1958" 0.163 0.424 0.3971 0.000815 1.0424 0.004055 7.92200000000001 5.78 0.105387402 357.580000000005 0.00176713
"1959" 0.172 0.406 0.3824 0.00086 1.0406 0.00392 8.768 5.72 0.101385888 821.020000000002 0.00199472
"1960" 0.181 0.388 0.3677 0.000905 1.0388 0.003785 9.614 5.66 0.097384374 1284.46 0.00222231
"1961" 0.19 0.37 0.353 0.00095 1.037 0.00365 10.46 5.6 0.09338286 1747.9 0.0024499
"1962" 0.199 0.352 0.3383 0.000995000000000001 1.0352 0.003515 11.306 5.54 0.089381346 1670.66 0.00267749
"1963" 0.208 0.334 0.3236 0.00104 1.0334 0.00338 12.152 5.48 0.0853798319999999 1207.21999999999 0.00290508
"1964" 0.217 0.316 0.3089 0.001085 1.0316 0.003245 12.998 5.42 0.081378318 743.780000000002 0.00313267
"1965" 0.226 0.298 0.2942 0.00113 1.0298 0.00311 13.844 5.36 0.077376804 280.339999999996 0.00336026
"1966" 0.235 0.28 0.2795 0.001175 1.028 0.002975 14.69 5.3 0.0733752899999999 203.10000000001 0.00358785
"1967" 0.244 0.262 0.2648 0.00122 1.0262 0.00284 15.536 5.24 0.0693737759999999 666.540000000007 0.00381544
"1968" 0.253 0.244 0.2501 0.001265 1.0244 0.002705 16.382 5.18 0.065372262 1129.98 0.00404303
"1969" 0.262 0.226 0.2354 0.00131 1.0226 0.00257 17.228 5.12 0.061370748 1593.42 0.00427062
"1970" 0.271 0.208 0.2207 0.001355 1.0208 0.002435 18.074 5.06 0.057369234 1825.14 0.00449821
"1971" 0.28 0.19 0.206 0.0014 1.019 0.0023 18.92 5 0.05336772 1361.69999999999 0.0047258
"1972" 0.289 0.172 0.1913 0.001445 1.0172 0.002165 19.766 4.94 0.0493662059999999 898.259999999988 0.00495339
"1973" 0.298 0.154 0.1766 0.00149 1.0154 0.00203 20.612 4.88 0.045364692 434.82 0.00518098
"1974" 0.307 0.136 0.1619 0.001535 1.0136 0.001895 21.458 4.82 0.0413631779999999 48.6200000000065 0.00540857
"1975" 0.316 0.118 0.1472 0.00158 1.0118 0.00176 22.304 4.76 0.037361664 512.059999999995 0.00563616
"1976" 0.325 0.1 0.1325 0.001625 1.01 0.001625 23.15 4.7 0.03336015 975.500000000001 0.00586375
"1977" 0.334 0.118000000000001 0.1178 0.00167 1.0118 0.00149 23.996 4.76 0.0293586359999999 1438.94000000001 0.00609134
"1978" 0.343 0.136 0.1031 0.001715 1.0136 0.001355 24.842 4.82 0.0253571219999999 1902.38000000001 0.00631893
"1979" 0.352 0.154 0.0883999999999999 0.00176 1.0154 0.00122 25.688 4.88 0.021355608 1516.18 0.00654652
"1980" 0.361 0.172 0.0737000000000003 0.001805 1.0172 0.001085 26.534 4.94 0.0173540940000001 1052.74000000001 0.00677411
"1981" 0.37 0.19 0.0589999999999996 0.00185 1.019 0.000949999999999996 27.38 5 0.0133525799999999 589.299999999986 0.0070017
"1982" 0.379 0.208 0.0442999999999999 0.001895 1.0208 0.000814999999999999 28.226 5.06 0.00935106599999996 125.859999999997 0.00722929
"1983" 0.388 0.226 0.0295999999999996 0.00194 1.0226 0.000679999999999997 29.072 5.12 0.0053495519999999 357.580000000009 0.00745688
"1984" 0.397 0.244 0.0149000000000003 0.001985 1.0244 0.000545000000000003 29.918 5.18 0.00134803800000008 821.019999999997 0.00768447
"1985" 0.406 0.262 0.0198 0.00203 1.0262 0.00059 30.764 5.24 0.002681876 1284.46 0.00791206
"1986" 0.415 0.28 0.0345000000000003 0.002075 1.028 0.000725000000000003 31.61 5.3 0.00668339000000007 1747.90000000001 0.00813965000000001
"1987" 0.424 0.298 0.0492000000000005 0.00212 1.0298 0.000860000000000005 32.456 5.36 0.0106849040000001 1670.65999999998 0.00836724
"1988" 0.433 0.316 0.0639000000000001 0.002165 1.0316 0.000995000000000001 33.302 5.42 0.014686418 1207.22 0.00859483
"1989" 0.442 0.334 0.0785999999999998 0.00221 1.0334 0.00113 34.148 5.48 0.0186879319999999 743.780000000007 0.00882242
"1990" 0.451 0.352 0.0932999999999999 0.002255 1.0352 0.001265 34.994 5.54 0.022689446 280.340000000001 0.00905001
"1991" 0.46 0.37 0.108 0.0023 1.037 0.0014 35.84 5.6 0.02669096 203.100000000005 0.00927760000000001
"1992" 0.469 0.388 0.1227 0.002345 1.0388 0.001535 36.686 5.66 0.0306924740000001 666.540000000011 0.00950519
"1993" 0.478 0.406 0.1374 0.00239 1.0406 0.00167 37.532 5.72 0.034693988 1129.98 0.00973278
"1994" 0.487 0.424 0.1521 0.002435 1.0424 0.001805 38.378 5.78 0.038695502 1593.42000000001 0.00996037
"1995" 0.496 0.442 0.1668 0.00248 1.0442 0.00194 39.224 5.84 0.0426970159999999 1825.14000000001 0.01018796
"1996" 0.505 0.46 0.181500000000001 0.002525 1.046 0.00207500000000001 40.07 5.9 0.0466985300000002 1361.69999999998 0.01041555
"1997" 0.514 0.478 0.1962 0.00257 1.0478 0.00221 40.916 5.96 0.0507000440000001 898.259999999993 0.01064314
"1998" 0.523 0.496 0.2109 0.002615 1.0496 0.002345 41.762 6.02 0.054701558 434.820000000004 0.01087073
"1999" 0.532 0.514 0.2256 0.00266 1.0514 0.00248 42.608 6.08 0.058703072 48.6200000000021 0.01109832
"2000" 0.541 0.532 0.2403 0.002705 1.0532 0.002615 43.454 6.14 0.0627045860000001 512.060000000008 0.01132591
"2001" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061 975.5 0.0115535
"2002" 0.559 0.568 0.2697 0.002795 1.0568 0.002885 45.146 6.26 0.070707614 994.81 0.01701566
"2003" 0.568 0.586 0.2844 0.00284 1.0586 0.00302 45.992 6.32 0.074709128 1014.12 0.02247782
"2004" 0.577 0.604 0.2991 0.002885 1.0604 0.003155 46.838 6.38 0.078710642 1033.43 0.01792602
"2005" 0.586 0.622 0.3138 0.00293 1.0622 0.00329 47.684 6.44 0.082712156 1052.74 0.01246386
"2006" 0.595 0.64 0.3285 0.002975 1.064 0.003425 48.53 6.5 0.08671367 1072.05 0.0070017
"2007" 0.604 0.658 0.3432 0.00302 1.0658 0.00356 49.376 6.56 0.090715184 1091.36 0.00153954
"2008" 0.613 0.676 0.3579 0.003065 1.0676 0.003695 50.222 6.62 0.094716698 1110.67 0.00427062
"2009" 0.622 0.694 0.3726 0.00311 1.0694 0.00383 51.068 6.68 0.098718212 1129.98 0.00973278
"2010" 0.631 0.712 0.3873 0.003155 1.0712 0.003965 51.914 6.74 0.102719726 1149.29 0.01519494
"2011" 0.64 0.73 0.402 0.0032 1.073 0.0041 52.76 6.8 0.10672124 1168.6 0.0206571
"2012" 0.649 0.748 0.4167 0.003245 1.0748 0.004235 53.606 6.86 0.110722754 1187.91 0.01974674
"2013" 0.658 0.766 0.4314 0.00329 1.0766 0.00437 54.452 6.92 0.114724268 1207.22 0.01428458
"2014" 0.667 0.784 0.4461 0.003335 1.0784 0.004505 55.298 6.98 0.118725782 1226.53 0.00882241999999999
"2015" 0.676 0.802 0.4608 0.00338 1.0802 0.00464 56.144 7.04 0.122727296 1245.84 0.00336026
"2016" 0.685 0.82 0.4755 0.003425 1.082 0.004775 56.99 7.1 0.12672881 1265.15 0.00244990000000001
"2017" 0.694 0.838 0.4902 0.00347 1.0838 0.00491 57.836 7.16 0.130730324 1284.46 0.00791206
"2018" 0.703 0.856 0.4951 0.003515 1.0856 0.004955 58.682 7.22 0.132064162 1303.77 0.01337422
"2019" 0.712 0.874 0.4804 0.00356 1.0874 0.00482 59.528 7.28 0.128062648 1323.08 0.01883638
"2020" 0.721 0.892 0.4657 0.003605 1.0892 0.004685 60.374 7.34 0.124061134 1342.39 0.02156746
"2021" 0.73 0.91 0.451 0.00365 1.091 0.00455 61.22 7.4 0.12005962 1361.7 0.0161053
"2022" 0.739 0.928 0.4363 0.003695 1.0928 0.004415 62.066 7.46 0.116058106 1381.01 0.01064314
"2023" 0.748 0.946 0.4216 0.00374 1.0946 0.00428 62.912 7.52 0.112056592 1400.32 0.00518097999999999
"2024" 0.757 0.964 0.4069 0.003785 1.0964 0.004145 63.758 7.58 0.108055078 1419.63 0.00062918
"2025" 0.766 0.982 0.3922 0.00383 1.0982 0.00401 64.604 7.64 0.104053564 1438.94 0.00609134
"2026" 0.775 1 0.3775 0.003875 1.1 0.003875 65.45 7.7 0.10005205 1458.25 0.0115535
"2027" 0.784 0.982 0.3628 0.00392 1.0982 0.00374 66.296 7.64 0.096050536 1477.56 0.01701566
"2028" 0.793 0.964 0.3481 0.003965 1.0964 0.003605 67.142 7.58 0.092049022 1496.87 0.02247782
"2029" 0.802 0.946 0.3334 0.00401 1.0946 0.00347 67.988 7.52 0.088047508 1516.18 0.01792602
"2030" 0.811 0.928 0.3187 0.004055 1.0928 0.003335 68.834 7.46 0.084045994 1535.49 0.01246386
"2031" 0.82 0.91 0.304 0.0041 1.091 0.0032 69.68 7.4 0.08004448 1554.8 0.00700169999999998
"2032" 0.829 0.892 0.2893 0.004145 1.0892 0.003065 70.526 7.34 0.076042966 1574.11 0.00153953999999999
"2033" 0.838 0.874 0.2746 0.00419 1.0874 0.00293 71.372 7.28 0.072041452 1593.42 0.00427062000000001
"2034" 0.847 0.856 0.2599 0.004235 1.0856 0.002795 72.218 7.22 0.068039938 1612.73 0.00973278
"2035" 0.856 0.838 0.2452 0.00428 1.0838 0.00266 73.064 7.16 0.064038424 1632.04 0.01519494
"2036" 0.865 0.82 0.2305 0.004325 1.082 0.002525 73.91 7.1 0.06003691 1651.35 0.0206571
"2037" 0.874 0.802 0.2158 0.00437 1.0802 0.00239 74.756 7.04 0.056035396 1670.66 0.01974674
"2038" 0.883 0.784 0.2011 0.004415 1.0784 0.002255 75.602 6.98 0.052033882 1689.97 0.01428458
"2039" 0.892 0.766 0.1864 0.00446 1.0766 0.00212 76.448 6.92 0.048032368 1709.28 0.00882242
"2040" 0.901 0.748 0.1717 0.004505 1.0748 0.001985 77.294 6.86 0.044030854 1728.59 0.00336025999999997
"2041" 0.91 0.73 0.157 0.00455 1.073 0.00185 78.14 6.8 0.04002934 1747.9 0.00244989999999999
"2042" 0.919 0.712 0.1423 0.004595 1.0712 0.001715 78.986 6.74 0.036027826 1767.21 0.00791206000000001
"2043" 0.928 0.694 0.1276 0.00464 1.0694 0.00158 79.832 6.68 0.032026312 1786.52 0.01337422
"2044" 0.937 0.676 0.1129 0.004685 1.0676 0.001445 80.678 6.62 0.028024798 1805.83 0.01883638
"2045" 0.946 0.658 0.0981999999999999 0.00473 1.0658 0.00131 81.524 6.56 0.024023284 1825.14 0.02156746
"2046" 0.955 0.64 0.0834999999999998 0.004775 1.064 0.001175 82.37 6.5 0.02002177 1844.45 0.0161053
"2047" 0.964 0.622 0.0688 0.00482 1.0622 0.00104 83.216 6.44 0.016020256 1863.76 0.01064314
"2048" 0.973 0.604 0.0541000000000001 0.004865 1.0604 0.000905000000000001 84.062 6.38 0.012018742 1883.07 0.00518098000000002
"2049" 0.982 0.586 0.0394 0.00491 1.0586 0.00077 84.908 6.32 0.00801722799999999 1902.38 0.00062918
"2050" 0.991 0.568 0.0247 0.004955 1.0568 0.000635 85.754 6.26 0.004015714 1921.69 0.00609134000000002
"2051" 1 0.55 0.01 0.005 1.055 5e-04 86.6 6.2 1.42e-05 1941 0.0115535
"2052" 0.991 0.532 0.0247 0.004955 1.0532 0.000635 85.754 6.14 0.004015714 1921.69 0.01701566
"2053" 0.982 0.514 0.0394 0.00491 1.0514 0.00077 84.908 6.08 0.00801722800000001 1902.38 0.02247782
"2054" 0.973 0.496 0.0541 0.004865 1.0496 0.000905 84.062 6.02 0.012018742 1883.07 0.01792602
"2055" 0.964 0.478 0.0688000000000001 0.00482 1.0478 0.00104 83.216 5.96 0.016020256 1863.76 0.01246386
"2056" 0.955 0.46 0.0835000000000001 0.004775 1.046 0.001175 82.37 5.9 0.02002177 1844.45 0.00700169999999996
"2057" 0.946 0.442 0.0982 0.00473 1.0442 0.00131 81.524 5.84 0.024023284 1825.14 0.00153953999999999
"2058" 0.937 0.424 0.1129 0.004685 1.0424 0.001445 80.678 5.78 0.028024798 1805.83 0.00427061999999998
"2059" 0.928 0.406 0.1276 0.00464 1.0406 0.00158 79.832 5.72 0.032026312 1786.52 0.00973278
"2060" 0.919 0.388 0.1423 0.004595 1.0388 0.001715 78.986 5.66 0.036027826 1767.21 0.01519494
"2061" 0.91 0.37 0.157 0.00455 1.037 0.00185 78.14 5.6 0.04002934 1747.9 0.0206571
"2062" 0.901 0.352 0.1717 0.004505 1.0352 0.001985 77.294 5.54 0.044030854 1728.59 0.0197467399999999
"2063" 0.892 0.334 0.1864 0.00446 1.0334 0.00212 76.448 5.48 0.048032368 1709.28 0.01428458
"2064" 0.883 0.316 0.2011 0.004415 1.0316 0.002255 75.602 5.42 0.052033882 1689.97 0.00882242
"2065" 0.874 0.298 0.2158 0.00437 1.0298 0.00239 74.756 5.36 0.056035396 1670.66 0.00336025999999998
"2066" 0.865 0.28 0.2305 0.004325 1.028 0.002525 73.91 5.3 0.06003691 1651.35 0.00244989999999999
"2067" 0.856 0.262 0.2452 0.00428 1.0262 0.00266 73.064 5.24 0.064038424 1632.04 0.00791206000000001
"2068" 0.847 0.244 0.2599 0.004235 1.0244 0.002795 72.218 5.18 0.068039938 1612.73 0.01337422
"2069" 0.838 0.226 0.2746 0.00419 1.0226 0.00293 71.372 5.12 0.072041452 1593.42 0.01883638
"2070" 0.829 0.208 0.2893 0.004145 1.0208 0.003065 70.526 5.06 0.076042966 1574.11 0.02156746
"2071" 0.82 0.19 0.304 0.0041 1.019 0.0032 69.68 5 0.08004448 1554.8 0.0161053
"2072" 0.811 0.172 0.3187 0.004055 1.0172 0.003335 68.834 4.94 0.0840459940000001 1535.49 0.0106431399999999
"2073" 0.802 0.154 0.3334 0.00401 1.0154 0.00347 67.988 4.88 0.088047508 1516.18 0.00518097999999997
"2074" 0.793 0.136 0.3481 0.003965 1.0136 0.003605 67.142 4.82 0.092049022 1496.87 0.00062918000000005
"2075" 0.784 0.118 0.3628 0.00392 1.0118 0.00374 66.296 4.76 0.096050536 1477.56 0.00609134000000001
