2020/6/2	0.009674862	0	0
2020/6/3	0.009674862	0	0
2020/6/4	0.009674862	0	0
2020/6/5	0.009674862	0	9.6
2020/6/6	0.180532122	0	0
2020/6/7	0.14308438	0	0
2020/6/8	0.027399033	0	0
2020/6/9	0.027399033	0	0
2020/6/10	0.07769072	0	7.9
2020/6/11	0.07769072	0	0
2020/6/12	0.12412106	0	12.9
2020/6/13	3.356639462	0	89.7
2020/6/14	2.294339827	0	44.1
2020/6/15	1.61520953	0	16.6
2020/6/16	1.322940822	0	3.1
2020/6/17	0.754631285	0	1.2
2020/6/18	0.57194827	0	12.7
2020/6/19	0.515080605	0	0
2020/6/20	0.309406628	0	1.7
2020/6/21	1.918339242	0	51.1
2020/6/22	0.886009834	0	13.6
2020/6/23	4.966106899	0	22.2
2020/6/24	3.573606998	0	0.1
2020/6/25	1.065922935	0	0
2020/6/26	0.515080605	0	0
2020/6/27	0.320426562	0	3.9
2020/6/28	1.245836036	0	48.8
2020/6/29	1.245836036	0	6
2020/6/30	1.065922935	0	0
2020/7/1	0.357402861	0	0
2020/7/2	0.180532122	0	5
2020/7/3	0.263847705	0	0.1
2020/7/4	0.14308438	0	0
2020/7/5	0.220843087	0	10.6
2020/7/6	0.220843087	0	3.7
2020/7/7	0.309406628	0	0
2020/7/8	0.57194827	0	0
2020/7/9	0.691774732	0	0
2020/7/10	0.886009834	0	0
2020/7/11	0.954454563	0	31.6
2020/7/12	2.181695502	0	1.7
2020/7/13	2.976336283	0	3.5
2020/7/14	3.860389086	0	0
2020/7/15	6.764721161	0	40.4
2020/7/16	10.71335463	0	33.4
2020/7/17	14.13394862	0	9.5
2020/7/18	26.5101412	0	105.6
2020/7/19	0	0	178.1
2020/7/20	0	0	0.3
2020/7/21	0	0	0
2020/7/22	65.93017437	0	0
2020/7/23	64.34237675	0	0
2020/7/24	59.31453157	0	53.4
2020/7/25	57.434508	0	1
2020/7/26	56.69083462	0	21
2020/7/27	55.58424179	0	16.9
2020/7/28	55.58424179	0	9.7
2020/7/29	53.76366222	0	0
2020/7/30	51.97269991	0	3.3
2020/7/31	50.21128689	0	0.4
2020/8/1	49.51498054	0	0.2
2020/8/2	47.45432334	0	0
2020/8/3	45.10368742	0	0
2020/8/4	42.81046774	0	0
2020/8/5	40.25974469	0	0
2020/8/6	38.39564175	0	0
2020/8/7	36.573387	0	0
2020/8/8	34.20866762	0	0
2020/8/9	31.35690856	0	2.2
2020/8/10	29.15862559	0	4.2
2020/8/11	29.15862559	0	0.1
